timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg,stretch_shoulder,stretch_elbow,torque_shoulder,torque_elbow,torque_base,limit_shoulder,limit_elbow,limit_base,inertia_torque
166,20.0,0.425,19.432,20.003,0.368,19.565,0.1444,1.05,84.48,-109.75,0.3324,0.2453,4.64,3.43,2.3,50.4,50.4,12.6,-0.56
167,20.0,0.43,19.426,20.003,0.373,19.559,0.145,1.08,84.48,-109.78,0.3314,0.2444,4.63,3.41,2.3,50.4,50.4,12.6,-0.56
168,20.0,0.435,19.419,20.003,0.378,19.553,0.1456,1.08,84.46,-109.78,0.3304,0.2434,4.61,3.4,2.3,50.4,50.4,12.6,-0.56
169,20.0,0.441,19.413,20.003,0.383,19.547,0.1462,1.1,84.46,-109.8,0.3294,0.2424,4.6,3.39,2.31,50.4,50.4,12.6,-0.56
170,20.0,0.446,19.406,20.003,0.388,19.541,0.1469,1.12,84.46,-109.8,0.3284,0.2415,4.58,3.37,2.31,50.4,50.4,12.6,-0.57
171,20.0,0.451,19.4,20.003,0.393,19.535,0.1475,1.12,84.44,-109.82,0.3274,0.2405,4.57,3.36,2.32,50.4,50.4,12.6,-0.57
172,20.0,0.456,19.393,20.003,0.398,19.529,0.1481,1.14,84.44,-109.82,0.3263,0.2396,4.56,3.35,2.32,50.4,50.4,12.6,-0.57
173,20.0,0.462,19.386,20.003,0.404,19.523,0.1487,1.16,84.44,-109.84,0.3253,0.2386,4.54,3.33,2.33,50.4,50.4,12.6,-0.57
174,20.0,0.467,19.38,20.003,0.409,19.517,0.1493,1.16,84.42,-109.84,0.3243,0.2377,4.53,3.32,2.33,50.4,50.4,12.6,-0.57
175,20.0,0.472,19.373,20.003,0.414,19.511,0.15,1.19,84.42,-109.86,0.3232,0.2368,4.51,3.31,2.34,50.4,50.4,12.6,-0.57
176,20.0,0.478,19.366,20.003,0.419,19.505,0.1506,1.21,84.4,-109.86,0.3222,0.2358,4.5,3.29,2.34,50.4,50.4,12.6,-0.58
177,20.0,0.483,19.359,20.003,0.425,19.499,0.1512,1.21,84.4,-109.89,0.3212,0.2349,4.48,3.28,2.35,50.4,50.4,12.6,-0.58
178,20.0,0.489,19.352,20.003,0.43,19.492,0.1518,1.23,84.4,-109.89,0.3201,0.234,4.47,3.27,2.35,50.4,50.4,12.6,-0.58
179,20.0,0.494,19.346,20.003,0.436,19.486,0.1524,1.25,84.38,-109.89,0.3191,0.233,4.45,3.25,2.35,50.4,50.4,12.6,-0.58
180,20.0,0.5,19.339,20.003,0.441,19.48,0.1531,1.25,84.38,-109.91,0.318,0.2321,4.44,3.24,2.36,50.4,50.4,12.6,-0.58
181,20.0,0.505,19.332,20.003,0.446,19.473,0.1537,1.27,84.35,-109.91,0.317,0.2312,4.43,3.23,2.37,50.4,50.4,12.6,-0.59
182,20.0,0.511,19.325,20.003,0.452,19.467,0.1543,1.3,84.35,-109.93,0.3159,0.2302,4.41,3.21,2.37,50.4,50.4,12.6,-0.59
183,20.0,0.517,19.318,20.003,0.457,19.461,0.1549,1.32,84.35,-109.93,0.3149,0.2293,4.4,3.2,2.38,50.4,50.4,12.6,-0.59
184,20.0,0.522,19.31,20.003,0.463,19.454,0.1556,1.32,84.33,-109.95,0.3138,0.2284,4.38,3.19,2.38,50.4,50.4,12.6,-0.59
185,20.0,0.528,19.303,20.003,0.468,19.448,0.1562,1.34,84.33,-109.95,0.3127,0.2275,4.37,3.18,2.39,50.4,50.4,12.6,-0.59
186,20.0,0.534,19.296,20.003,0.474,19.441,0.1568,1.36,84.31,-109.97,0.3117,0.2266,4.35,3.16,2.39,50.4,50.4,12.6,-0.59
187,20.0,0.54,19.289,20.003,0.48,19.434,0.1574,1.38,84.31,-109.97,0.3106,0.2257,4.34,3.15,2.4,50.4,50.4,12.6,-0.6
188,20.0,0.545,19.282,20.003,0.485,19.428,0.1581,1.38,84.29,-110.0,0.3095,0.2248,4.32,3.14,2.4,50.4,50.4,12.6,-0.6
189,20.0,0.551,19.274,20.003,0.491,19.421,0.1587,1.41,84.29,-110.0,0.3084,0.2239,4.31,3.13,2.41,50.4,50.4,12.6,-0.6
190,20.0,0.557,19.267,20.003,0.497,19.414,0.1593,1.43,84.29,-110.02,0.3074,0.223,4.29,3.11,2.41,50.4,50.4,12.6,-0.6
191,20.0,0.563,19.26,20.003,0.502,19.408,0.1599,1.43,84.27,-110.02,0.3063,0.2221,4.28,3.1,2.42,50.4,50.4,12.6,-0.6
192,20.0,0.569,19.252,20.003,0.508,19.401,0.1606,1.45,84.27,-110.04,0.3052,0.2212,4.26,3.09,2.42,50.4,50.4,12.6,-0.61
193,20.0,0.575,19.245,20.003,0.514,19.394,0.1612,1.47,84.24,-110.06,0.3041,0.2203,4.25,3.08,2.42,50.4,50.4,12.6,-0.61
194,20.0,0.581,19.237,20.003,0.52,19.387,0.1618,1.49,84.24,-110.06,0.303,0.2194,4.23,3.06,2.43,50.4,50.4,12.6,-0.61
195,20.0,0.587,19.23,20.003,0.526,19.38,0.1624,1.52,84.22,-110.08,0.3019,0.2185,4.22,3.05,2.43,50.4,50.4,12.6,-0.61
196,20.0,0.593,19.222,20.003,0.532,19.373,0.1631,1.52,84.22,-110.08,0.3008,0.2176,4.2,3.04,2.44,50.4,50.4,12.6,-0.61
197,20.0,0.599,19.215,20.003,0.538,19.366,0.1637,1.54,84.22,-110.1,0.2997,0.2167,4.18,3.03,2.44,50.4,50.4,12.6,-0.61
198,20.0,0.605,19.207,20.003,0.544,19.359,0.1643,1.56,84.2,-110.1,0.2986,0.2158,4.17,3.01,2.45,50.4,50.4,12.6,-0.62
199,20.0,0.611,19.199,20.003,0.55,19.352,0.1649,1.58,84.2,-110.13,0.2975,0.215,4.15,3.0,2.45,50.4,50.4,12.6,-0.62
200,20.0,0.617,19.192,20.003,0.556,19.345,0.1656,1.58,84.18,-110.13,0.2964,0.2141,4.14,2.99,2.46,50.4,50.4,12.6,-0.62
201,20.0,0.623,19.184,20.003,0.562,19.338,0.1662,1.6,84.18,-110.15,0.2953,0.2132,4.12,2.98,2.46,50.4,50.4,12.6,-0.62
202,20.0,0.63,19.176,20.003,0.568,19.331,0.1668,1.63,84.16,-110.15,0.2941,0.2124,4.11,2.97,2.47,50.4,50.4,12.6,-0.62
203,20.0,0.636,19.168,20.003,0.574,19.324,0.1674,1.65,84.16,-110.17,0.293,0.2115,4.09,2.95,2.47,50.4,50.4,12.6,-0.63
204,20.0,0.642,19.16,20.004,0.58,19.316,0.1681,1.67,84.13,-110.17,0.2919,0.2106,4.08,2.94,2.48,50.4,50.4,12.6,-0.63
205,20.0,0.648,19.152,20.004,0.586,19.309,0.1687,1.67,84.13,-110.19,0.2908,0.2098,4.06,2.93,2.48,50.4,50.4,12.6,-0.63
206,20.0,0.655,19.144,20.004,0.593,19.302,0.1693,1.69,84.11,-110.19,0.2896,0.2089,4.04,2.92,2.48,50.4,50.4,12.6,-0.63
207,20.0,0.661,19.136,20.004,0.599,19.295,0.1699,1.71,84.11,-110.21,0.2885,0.2081,4.03,2.91,2.49,50.4,50.4,12.6,-0.63
208,20.0,0.667,19.128,20.004,0.605,19.287,0.1706,1.74,84.09,-110.24,0.2873,0.2072,4.01,2.89,2.5,50.4,50.4,12.6,-0.64
209,20.0,0.674,19.12,20.004,0.611,19.28,0.1712,1.76,84.09,-110.24,0.2862,0.2064,4.0,2.88,2.5,50.4,50.4,12.6,-0.64
210,20.0,0.68,19.112,20.004,0.618,19.272,0.1718,1.78,84.07,-110.26,0.285,0.2055,3.98,2.87,2.51,50.4,50.4,12.6,-0.64
211,20.0,0.687,19.104,20.004,0.624,19.265,0.1725,1.78,84.07,-110.26,0.2839,0.2047,3.96,2.86,2.51,50.4,50.4,12.6,-0.64
212,20.0,0.693,19.096,20.004,0.631,19.257,0.1731,1.8,84.05,-110.28,0.2827,0.2038,3.95,2.85,2.51,50.4,50.4,12.6,-0.64
213,20.0,0.7,19.088,20.004,0.637,19.25,0.1737,1.82,84.05,-110.28,0.2816,0.203,3.93,2.83,2.52,50.4,50.4,12.6,-0.65
214,20.0,0.707,19.079,20.004,0.643,19.242,0.1743,1.85,84.02,-110.3,0.2804,0.2022,3.92,2.82,2.52,50.4,50.4,12.6,-0.65
215,20.0,0.713,19.071,20.004,0.65,19.234,0.175,1.87,84.02,-110.32,0.2792,0.2014,3.9,2.81,2.53,50.4,50.4,12.6,-0.65
216,20.0,0.72,19.063,20.004,0.656,19.227,0.1756,1.89,84.0,-110.32,0.2781,0.2005,3.88,2.8,2.53,50.4,50.4,12.6,-0.65
217,20.0,0.726,19.054,20.004,0.663,19.219,0.1762,1.89,84.0,-110.35,0.2769,0.1997,3.87,2.79,2.54,50.4,50.4,12.6,-0.65
218,20.0,0.733,19.046,20.004,0.67,19.211,0.1769,1.91,83.98,-110.35,0.2757,0.1989,3.85,2.78,2.54,50.4,50.4,12.6,-0.66
219,20.0,0.74,19.038,20.004,0.676,19.203,0.1775,1.93,83.98,-110.37,0.2745,0.1981,3.83,2.77,2.55,50.4,50.4,12.6,-0.66
220,20.0,0.747,19.029,20.004,0.683,19.195,0.1781,1.96,83.96,-110.37,0.2734,0.1973,3.82,2.75,2.55,50.4,50.4,12.6,-0.66
221,20.0,0.754,19.02,20.004,0.69,19.187,0.1787,1.98,83.96,-110.39,0.2722,0.1965,3.8,2.74,2.56,50.4,50.4,12.6,-0.66
222,20.0,0.76,19.012,20.004,0.696,19.179,0.1794,2.0,83.94,-110.41,0.271,0.1956,3.78,2.73,2.56,50.4,50.4,12.6,-0.67
223,20.0,0.767,19.003,20.004,0.703,19.171,0.18,2.02,83.94,-110.41,0.2698,0.1948,3.77,2.72,2.57,50.4,50.4,12.6,-0.67
224,20.0,0.774,18.995,20.004,0.71,19.163,0.1806,2.02,83.91,-110.43,0.2686,0.194,3.75,2.71,2.57,50.4,50.4,12.6,-0.67
225,20.0,0.781,18.986,20.004,0.717,19.155,0.1813,2.04,83.91,-110.43,0.2674,0.1933,3.73,2.7,2.58,50.4,50.4,12.6,-0.67
226,20.0,0.788,18.977,20.004,0.724,19.147,0.1819,2.07,83.89,-110.46,0.2662,0.1925,3.72,2.69,2.58,50.4,50.4,12.6,-0.67
227,20.0,0.795,18.968,20.004,0.73,19.139,0.1825,2.09,83.89,-110.48,0.265,0.1917,3.7,2.68,2.59,50.4,50.4,12.6,-0.68
228,20.0,0.802,18.96,20.004,0.737,19.131,0.1832,2.11,83.87,-110.48,0.2638,0.1909,3.68,2.67,2.59,50.4,50.4,12.6,-0.68
229,20.0,0.809,18.951,20.004,0.744,19.123,0.1838,2.13,83.85,-110.5,0.2625,0.1901,3.67,2.65,2.59,50.4,50.4,12.6,-0.68
230,20.0,0.816,18.942,20.004,0.751,19.115,0.1844,2.15,83.85,-110.5,0.2613,0.1893,3.65,2.64,2.6,50.4,50.4,12.6,-0.68
231,20.0,0.823,18.933,20.004,0.758,19.106,0.185,2.18,83.83,-110.52,0.2601,0.1885,3.63,2.63,2.6,50.4,50.4,12.6,-0.69
232,20.0,0.83,18.924,20.004,0.765,19.098,0.1857,2.2,83.83,-110.54,0.2589,0.1878,3.61,2.62,2.61,50.4,50.4,12.6,-0.69
233,20.0,0.838,18.915,20.004,0.772,19.09,0.1863,2.22,83.8,-110.54,0.2576,0.187,3.6,2.61,2.61,50.4,50.4,12.6,-0.69
234,20.0,0.845,18.906,20.004,0.779,19.081,0.1869,2.24,83.8,-110.57,0.2564,0.1862,3.58,2.6,2.62,50.4,50.4,12.6,-0.69
235,20.0,0.852,18.897,20.004,0.786,19.073,0.1876,2.24,83.78,-110.57,0.2551,0.1855,3.56,2.59,2.62,50.4,50.4,12.6,-0.69
236,20.0,0.859,18.888,20.004,0.794,19.064,0.1882,2.26,83.76,-110.59,0.2539,0.1847,3.55,2.58,2.63,50.4,50.4,12.6,-0.7
237,20.0,0.867,18.879,20.004,0.801,19.056,0.1888,2.29,83.76,-110.61,0.2526,0.184,3.53,2.57,2.63,50.4,50.4,12.6,-0.7
238,20.0,0.874,18.87,20.004,0.808,19.047,0.1895,2.31,83.74,-110.61,0.2514,0.1832,3.51,2.56,2.64,50.4,50.4,12.6,-0.7
239,20.0,0.881,18.86,20.004,0.815,19.039,0.1901,2.33,83.74,-110.63,0.2501,0.1825,3.49,2.55,2.64,50.4,50.4,12.6,-0.7
240,20.0,0.889,18.851,20.004,0.823,19.03,0.1907,2.35,83.72,-110.63,0.2489,0.1817,3.47,2.54,2.65,50.4,50.4,12.6,-0.71
241,20.0,0.896,18.842,20.004,0.83,19.021,0.1914,2.37,83.69,-110.65,0.2476,0.181,3.46,2.53,2.65,50.4,50.4,12.6,-0.71
242,20.0,0.903,18.832,20.004,0.837,19.012,0.192,2.4,83.69,-110.68,0.2463,0.1803,3.44,2.52,2.66,50.4,50.4,12.6,-0.71
243,20.0,0.911,18.823,20.004,0.845,19.004,0.1926,2.42,83.67,-110.68,0.2451,0.1795,3.42,2.51,2.66,50.4,50.4,12.6,-0.71
244,20.0,0.918,18.814,20.004,0.852,18.995,0.1932,2.44,83.67,-110.7,0.2438,0.1788,3.4,2.5,2.66,50.4,50.4,12.6,-0.71
245,20.0,0.926,18.804,20.004,0.859,18.986,0.1939,2.46,83.65,-110.72,0.2425,0.1781,3.39,2.49,2.67,50.4,50.4,12.6,-0.72
246,20.0,0.934,18.795,20.004,0.867,18.977,0.1945,2.48,83.63,-110.72,0.2412,0.1773,3.37,2.48,2.67,50.4,50.4,12.6,-0.72
247,20.0,0.941,18.785,20.004,0.874,18.968,0.1951,2.5,83.63,-110.74,0.2399,0.1766,3.35,2.47,2.68,50.4,50.4,12.6,-0.72
248,20.0,0.949,18.775,20.004,0.882,18.959,0.1958,2.53,83.61,-110.76,0.2386,0.1759,3.33,2.46,2.68,50.4,50.4,12.6,-0.72
249,20.0,0.957,18.766,20.004,0.889,18.95,0.1964,2.55,83.61,-110.76,0.2373,0.1752,3.31,2.45,2.69,50.4,50.4,12.6,-0.73
250,20.0,0.964,18.756,20.004,0.897,18.941,0.197,2.57,83.58,-110.79,0.236,0.1745,3.3,2.44,2.69,50.4,50.4,12.6,-0.73
251,20.0,0.972,18.747,20.004,0.905,18.932,0.1977,2.59,83.56,-110.79,0.2347,0.1738,3.28,2.43,2.7,50.4,50.4,12.6,-0.73
252,20.0,0.98,18.737,20.004,0.912,18.923,0.1983,2.61,83.56,-110.81,0.2334,0.1731,3.26,2.42,2.7,50.4,50.4,12.6,-0.73
253,20.0,0.987,18.727,20.004,0.92,18.914,0.1989,2.64,83.54,-110.83,0.2321,0.1724,3.24,2.41,2.7,50.4,50.4,12.6,-0.74
254,20.0,0.995,18.717,20.004,0.928,18.905,0.1996,2.66,83.52,-110.83,0.2308,0.1717,3.22,2.4,2.71,50.4,50.4,12.6,-0.74
255,20.0,1.003,18.707,20.004,0.935,18.896,0.2002,2.68,83.52,-110.85,0.2295,0.171,3.2,2.39,2.72,50.4,50.4,12.6,-0.74
256,20.0,1.011,18.697,20.004,0.943,18.886,0.2008,2.7,83.5,-110.87,0.2281,0.1703,3.19,2.38,2.72,50.4,50.4,12.6,-0.74
257,20.0,1.019,18.688,20.004,0.951,18.877,0.2015,2.72,83.47,-110.87,0.2268,0.1697,3.17,2.37,2.72,50.4,50.4,12.6,-0.75
258,20.0,1.027,18.678,20.004,0.959,18.868,0.2021,2.75,83.47,-110.9,0.2255,0.169,3.15,2.36,2.73,50.4,50.4,12.6,-0.75
259,20.0,1.035,18.668,20.004,0.967,18.858,0.2027,2.77,83.45,-110.92,0.2241,0.1683,3.13,2.35,2.73,50.4,50.4,12.6,-0.75
260,20.0,1.043,18.658,20.004,0.974,18.849,0.2034,2.79,83.43,-110.92,0.2228,0.1676,3.11,2.34,2.74,50.4,50.4,12.6,-0.75
261,20.0,1.051,18.647,20.004,0.982,18.84,0.204,2.81,83.43,-110.94,0.2214,0.167,3.09,2.33,2.74,50.4,50.4,12.6,-0.76
262,20.0,1.059,18.637,20.004,0.99,18.83,0.2046,2.83,83.41,-110.96,0.2201,0.1663,3.07,2.32,2.75,50.4,50.4,12.6,-0.76
263,20.0,1.067,18.627,20.004,0.998,18.821,0.2053,2.86,83.39,-110.96,0.2187,0.1657,3.05,2.31,2.75,50.4,50.4,12.6,-0.76
264,20.0,1.075,18.617,20.004,1.006,18.811,0.2059,2.88,83.39,-110.98,0.2174,0.165,3.03,2.3,2.76,50.4,50.4,12.6,-0.76
265,20.0,1.083,18.607,20.004,1.014,18.801,0.2065,2.9,83.36,-111.01,0.216,0.1644,3.02,2.29,2.76,50.4,50.4,12.6,-0.77
266,20.0,1.092,18.597,20.004,1.022,18.792,0.2072,2.92,83.34,-111.01,0.2146,0.1637,3.0,2.29,2.77,50.4,50.4,12.6,-0.77
267,20.0,1.1,18.586,20.003,1.031,18.782,0.2078,2.94,83.34,-111.03,0.2133,0.1631,2.98,2.28,2.77,50.4,50.4,12.6,-0.77
268,20.0,1.108,18.576,20.003,1.039,18.772,0.2084,2.97,83.32,-111.05,0.2119,0.1624,2.96,2.27,2.77,50.4,50.4,12.6,-0.77
269,20.0,1.116,18.565,20.003,1.047,18.763,0.2091,2.99,83.3,-111.05,0.2105,0.1618,2.94,2.26,2.78,50.4,50.4,12.6,-0.78
270,20.0,1.125,18.555,20.003,1.055,18.753,0.2097,3.01,83.3,-111.07,0.2091,0.1612,2.92,2.25,2.78,50.4,50.4,12.6,-0.78
271,20.0,1.133,18.545,20.003,1.063,18.743,0.2103,3.03,83.28,-111.09,0.2077,0.1606,2.9,2.24,2.79,50.4,50.4,12.6,-0.78
272,20.0,1.141,18.534,20.003,1.072,18.733,0.211,3.08,83.25,-111.09,0.2063,0.1599,2.88,2.23,2.79,50.4,50.4,12.6,-0.78
273,20.0,1.15,18.524,20.003,1.08,18.723,0.2116,3.1,83.25,-111.12,0.2049,0.1593,2.86,2.22,2.79,50.4,50.4,12.6,-0.79
274,20.0,1.158,18.513,20.003,1.088,18.713,0.2122,3.12,83.23,-111.14,0.2035,0.1587,2.84,2.22,2.8,50.4,50.4,12.6,-0.79
275,20.0,1.167,18.502,20.003,1.096,18.703,0.2129,3.14,83.21,-111.14,0.2021,0.1581,2.82,2.21,2.81,50.4,50.4,12.6,-0.79
276,20.0,1.175,18.492,20.003,1.105,18.693,0.2135,3.16,83.19,-111.16,0.2007,0.1575,2.8,2.2,2.81,50.4,50.4,12.6,-0.79
277,20.0,1.184,18.481,20.003,1.113,18.683,0.2141,3.19,83.19,-111.18,0.1993,0.1569,2.78,2.19,2.81,50.4,50.4,12.6,-0.8
278,20.0,1.192,18.47,20.003,1.122,18.673,0.2148,3.21,83.17,-111.2,0.1978,0.1563,2.76,2.18,2.82,50.4,50.4,12.6,-0.8
279,20.0,1.201,18.459,20.003,1.13,18.663,0.2154,3.23,83.14,-111.2,0.1964,0.1557,2.74,2.17,2.82,50.4,50.4,12.6,-0.8
280,20.0,1.209,18.449,20.003,1.139,18.653,0.2161,3.25,83.12,-111.23,0.195,0.1551,2.72,2.17,2.83,50.4,50.4,12.6,-0.8
281,20.0,1.218,18.438,20.003,1.147,18.643,0.2167,3.27,83.12,-111.25,0.1935,0.1546,2.7,2.16,2.83,50.4,50.4,12.6,-0.81
282,20.0,1.227,18.427,20.003,1.156,18.632,0.2173,3.32,83.1,-111.25,0.1921,0.154,2.68,2.15,2.84,50.4,50.4,12.6,-0.81
283,20.0,1.236,18.416,20.003,1.164,18.622,0.218,3.34,83.08,-111.27,0.1907,0.1534,2.66,2.14,2.84,50.4,50.4,12.6,-0.81
284,20.0,1.244,18.405,20.003,1.173,18.612,0.2186,3.36,83.06,-111.29,0.1892,0.1528,2.64,2.13,2.85,50.4,50.4,12.6,-0.81
285,20.0,1.253,18.394,20.003,1.182,18.601,0.2192,3.38,83.06,-111.29,0.1877,0.1523,2.62,2.13,2.85,50.4,50.4,12.6,-0.82
286,20.0,1.262,18.383,20.003,1.19,18.591,0.2199,3.41,83.03,-111.31,0.1863,0.1517,2.6,2.12,2.86,50.4,50.4,12.6,-0.82
287,20.0,1.271,18.372,20.003,1.199,18.58,0.2205,3.43,83.01,-111.34,0.1848,0.1512,2.58,2.11,2.86,50.4,50.4,12.6,-0.82
288,20.0,1.28,18.361,20.003,1.208,18.57,0.2211,3.45,82.99,-111.34,0.1834,0.1506,2.56,2.1,2.86,50.4,50.4,12.6,-0.83
289,20.0,1.288,18.35,20.003,1.217,18.559,0.2218,3.47,82.99,-111.36,0.1819,0.1501,2.54,2.1,2.87,50.4,50.4,12.6,-0.83
290,20.0,1.297,18.338,20.003,1.226,18.549,0.2224,3.52,82.97,-111.38,0.1804,0.1495,2.52,2.09,2.87,50.4,50.4,12.6,-0.83
291,20.0,1.306,18.327,20.003,1.234,18.538,0.223,3.54,82.95,-111.4,0.1789,0.149,2.5,2.08,2.88,50.4,50.4,12.6,-0.83
292,20.0,1.315,18.316,20.003,1.243,18.528,0.2237,3.56,82.92,-111.4,0.1774,0.1485,2.48,2.07,2.88,50.4,50.4,12.6,-0.84
293,20.0,1.324,18.305,20.003,1.252,18.517,0.2243,3.58,82.9,-111.42,0.1759,0.1479,2.46,2.07,2.89,50.4,50.4,12.6,-0.84
294,20.0,1.333,18.293,20.003,1.261,18.506,0.2249,3.6,82.9,-111.45,0.1744,0.1474,2.44,2.06,2.89,50.4,50.4,12.6,-0.84
295,20.0,1.343,18.282,20.003,1.27,18.495,0.2256,3.63,82.88,-111.45,0.1729,0.1469,2.41,2.05,2.89,50.4,50.4,12.6,-0.84
296,20.0,1.352,18.27,20.003,1.279,18.485,0.2262,3.67,82.86,-111.47,0.1714,0.1464,2.39,2.04,2.9,50.4,50.4,12.6,-0.85
297,20.0,1.361,18.259,20.003,1.288,18.474,0.2269,3.69,82.84,-111.49,0.1699,0.1459,2.37,2.04,2.9,50.4,50.4,12.6,-0.85
298,20.0,1.37,18.247,20.003,1.297,18.463,0.2275,3.71,82.81,-111.51,0.1684,0.1454,2.35,2.03,2.91,50.4,50.4,12.6,-0.85
299,20.0,1.379,18.236,20.003,1.306,18.452,0.2281,3.74,82.81,-111.51,0.1669,0.1449,2.33,2.02,2.91,50.4,50.4,12.6,-0.85
300,20.0,1.388,18.224,20.003,1.326,18.441,0.2254,3.8,82.79,-111.53,0.1657,0.1447,2.31,2.02,2.49,50.4,50.4,12.6,-0.68
301,20.0,1.398,18.213,20.003,1.352,18.427,0.2193,3.87,82.77,-111.56,0.1716,0.145,2.4,2.02,1.81,50.4,50.4,12.6,-0.4
302,20.0,1.407,18.201,20.003,1.368,18.414,0.2164,3.91,82.73,-111.58,0.1764,0.1454,2.46,2.03,1.55,50.4,50.4,12.6,-0.29
303,20.0,1.416,18.189,20.004,1.378,18.401,0.215,3.93,82.71,-111.58,0.1812,0.1458,2.53,2.04,1.55,50.4,50.4,12.6,-0.29
304,20.0,1.425,18.178,20.004,1.387,18.388,0.2136,3.96,82.68,-111.6,0.1861,0.1461,2.6,2.04,1.55,50.4,50.4,12.6,-0.29
305,20.0,1.435,18.166,20.005,1.396,18.375,0.2124,4.0,82.66,-111.62,0.1909,0.1465,2.67,2.05,1.55,50.4,50.4,12.6,-0.29
306,20.0,1.444,18.155,20.006,1.405,18.362,0.2113,4.02,82.64,-111.64,0.1957,0.1469,2.73,2.05,1.55,50.4,50.4,12.6,-0.29
307,20.0,1.453,18.143,20.006,1.415,18.35,0.2103,4.04,82.62,-111.64,0.2005,0.1472,2.8,2.06,1.55,50.4,50.4,12.6,-0.29
308,20.0,1.462,18.131,20.007,1.424,18.337,0.2094,4.06,82.6,-111.67,0.2053,0.1476,2.87,2.06,1.55,50.4,50.4,12.6,-0.29
309,20.0,1.472,18.12,20.005,1.433,18.329,0.2123,4.09,82.6,-111.69,0.1989,0.148,2.78,2.07,1.55,50.4,50.4,12.6,-0.29
310,20.0,1.481,18.108,20.004,1.442,18.319,0.2145,4.13,82.57,-111.71,0.1942,0.1483,2.71,2.07,1.55,50.4,50.4,12.6,-0.29
311,20.0,1.49,18.097,20.003,1.452,18.31,0.2167,4.15,82.57,-111.71,0.1894,0.1487,2.65,2.08,1.55,50.4,50.4,12.6,-0.29
312,20.0,1.499,18.085,20.002,1.461,18.3,0.2187,4.17,82.55,-111.73,0.1847,0.1491,2.58,2.08,1.55,50.4,50.4,12.6,-0.29
313,20.0,1.509,18.073,20.001,1.47,18.291,0.2207,4.2,82.53,-111.75,0.18,0.1494,2.51,2.09,1.55,50.4,50.4,12.6,-0.29
314,20.0,1.518,18.062,20.0,1.479,18.281,0.2225,4.22,82.53,-111.75,0.1752,0.1498,2.45,2.09,1.55,50.4,50.4,12.6,-0.29
315,20.0,1.527,18.05,19.999,1.488,18.271,0.2243,4.26,82.51,-111.77,0.1705,0.1502,2.38,2.1,1.55,50.4,50.4,12.6,-0.29
316,20.0,1.536,18.039,19.998,1.497,18.261,0.226,4.28,82.49,-111.8,0.1658,0.1506,2.31,2.1,1.55,50.4,50.4,12.6,-0.29
317,20.0,1.546,18.027,19.998,1.507,18.251,0.2276,4.31,82.49,-111.82,0.1611,0.1509,2.25,2.11,1.55,50.4,50.4,12.6,-0.29
318,20.0,1.555,18.015,19.997,1.516,18.241,0.2291,4.33,82.46,-111.82,0.1563,0.1513,2.18,2.11,1.55,50.4,50.4,12.6,-0.29
319,20.0,1.564,18.004,19.997,1.525,18.229,0.2289,4.35,82.44,-111.84,0.1565,0.1517,2.19,2.12,1.55,50.4,50.4,12.6,-0.29
320,20.0,1.573,17.992,19.997,1.534,18.218,0.2289,4.39,82.42,-111.86,0.156,0.152,2.18,2.12,1.54,50.4,50.4,12.6,-0.29
321,20.0,1.583,17.981,19.997,1.544,18.206,0.2289,4.42,82.4,-111.88,0.1556,0.1524,2.17,2.13,1.54,50.4,50.4,12.6,-0.29
322,20.0,1.592,17.969,19.997,1.553,18.195,0.229,4.44,82.38,-111.88,0.1551,0.1528,2.17,2.13,1.54,50.4,50.4,12.6,-0.29
323,20.0,1.601,17.957,19.997,1.562,18.183,0.229,4.46,82.35,-111.91,0.1546,0.1531,2.16,2.14,1.54,50.4,50.4,12.6,-0.29
324,20.0,1.61,17.946,19.997,1.571,18.171,0.229,4.48,82.33,-111.93,0.1541,0.1535,2.15,2.14,1.54,50.4,50.4,12.6,-0.28
325,20.0,1.62,17.934,19.997,1.581,18.16,0.229,4.53,82.33,-111.93,0.1537,0.1539,2.15,2.15,1.54,50.4,50.4,12.6,-0.28
326,20.0,1.629,17.923,19.997,1.59,18.148,0.229,4.55,82.31,-111.95,0.1532,0.1543,2.14,2.15,1.54,50.4,50.4,12.6,-0.28
327,20.0,1.638,17.911,19.997,1.599,18.137,0.2291,4.57,82.29,-111.97,0.1527,0.1546,2.13,2.16,1.54,50.4,50.4,12.6,-0.28
328,20.0,1.647,17.899,19.997,1.608,18.125,0.2291,4.59,82.27,-111.99,0.1522,0.155,2.13,2.16,1.54,50.4,50.4,12.6,-0.28
329,20.0,1.657,17.888,19.997,1.618,18.114,0.2291,4.61,82.24,-111.99,0.1518,0.1554,2.12,2.17,1.54,50.4,50.4,12.6,-0.28
330,20.0,1.666,17.876,19.997,1.627,18.102,0.2291,4.66,82.22,-112.02,0.1513,0.1557,2.11,2.17,1.54,50.4,50.4,12.6,-0.28
331,20.0,1.675,17.865,19.997,1.636,18.09,0.2292,4.68,82.2,-112.04,0.1508,0.1561,2.11,2.18,1.54,50.4,50.4,12.6,-0.28
332,20.0,1.684,17.853,19.997,1.645,18.079,0.2292,4.7,82.18,-112.04,0.1503,0.1565,2.1,2.18,1.54,50.4,50.4,12.6,-0.28
